*XX*XOXX
*XXX*XOO
OXXXXX*O
XXXXX*OO
XO*XXX*X
*OOOX*XO
*O*XXO**
*OX*XX**
Node,Depth,Value,Alpha,Beta
a2,2,252,165,200
f6,1,200,165,200
e2,2,-Infinity,165,200
d1,3,134,165,200
e2,2,134,165,200
a2,3,134,165,200
e2,2,134,165,200
g3,3,80,165,200
e2,2,134,165,200
e4,3,108,165,200
e2,2,134,165,200
f4,3,138,165,200
e2,2,138,165,200
c5,3,140,165,200
e2,2,140,165,200
g5,3,131,165,200
e2,2,140,165,200
a6,3,100,165,200
e2,2,140,165,200
c7,3,122,165,200
e2,2,140,165,200
h7,3,134,165,200
e2,2,140,165,200
a8,3,175,165,200
e2,2,175,175,200
f6,1,175,165,175
g3,2,-Infinity,165,175
a2,3,113,165,175
g3,2,113,165,175
e2,3,110,165,175
g3,2,113,165,175
e4,3,87,165,175
g3,2,113,165,175
f4,3,139,165,175
g3,2,139,165,175
c5,3,133,165,175
g3,2,139,165,175
g5,3,48,165,175
g3,2,139,165,175
a6,3,79,165,175
g3,2,139,165,175
c7,3,101,165,175
g3,2,139,165,175
h7,3,113,165,175
g3,2,139,165,175
a8,3,154,165,175
g3,2,154,165,175
f6,1,154,165,175
root,0,165,165,Infinity
c7,1,Infinity,165,Infinity
a1,2,-Infinity,165,Infinity
a2,3,21,165,Infinity
a1,2,21,165,Infinity
g3,3,9,165,Infinity
a1,2,21,165,Infinity
e4,3,71,165,Infinity
a1,2,71,165,Infinity
f4,3,73,165,Infinity
a1,2,73,165,Infinity
c5,3,103,165,Infinity
a1,2,103,165,Infinity
g5,3,66,165,Infinity
a1,2,103,165,Infinity
a6,3,23,165,Infinity
a1,2,103,165,Infinity
f6,3,60,165,Infinity
a1,2,103,165,Infinity
a7,3,5,165,Infinity
a1,2,103,165,Infinity
g7,3,29,165,Infinity
a1,2,103,165,Infinity
h7,3,69,165,Infinity
a1,2,103,165,Infinity
a8,3,110,165,Infinity
a1,2,110,165,Infinity
g8,3,45,165,Infinity
a1,2,110,165,Infinity
c7,1,110,165,Infinity
root,0,165,165,Infinity
g7,1,Infinity,165,Infinity
a1,2,-Infinity,165,Infinity
a2,3,1,165,Infinity
a1,2,1,165,Infinity
g3,3,-11,165,Infinity
a1,2,1,165,Infinity
e4,3,51,165,Infinity
a1,2,51,165,Infinity
c5,3,69,165,Infinity
a1,2,69,165,Infinity
g5,3,46,165,Infinity
a1,2,69,165,Infinity
a6,3,17,165,Infinity
a1,2,69,165,Infinity
c7,3,29,165,Infinity
