OO*XXX*O
*****O*O
***OXO*O
OO**XO*O
OX**XXOO
**OO*X*O
*O**XX**
XXX**XXX
Node,Depth,Value,Alpha,Beta
c5,3,-28,-6,-5
e2,2,-6,-6,-5
d5,3,-18,-6,-5
e2,2,-6,-6,-5
b6,3,-36,-6,-5
e2,2,-6,-6,-5
g6,3,-22,-6,-5
e2,2,-6,-6,-5
g7,3,-36,-6,-5
e2,2,-6,-6,-5
d8,3,-12,-6,-5
e2,2,-6,-6,-5
d4,1,-6,-7,-6
b3,2,-Infinity,-7,-6
c2,3,-23,-7,-6
b3,2,-23,-7,-6
h2,3,9,-7,-6
b3,2,9,-7,-6
d4,1,-6,-7,-6
c3,2,-Infinity,-7,-6
d2,3,-17,-7,-6
c3,2,-17,-7,-6
h2,3,-8,-7,-6
c3,2,-8,-7,-6
b3,3,-18,-7,-6
c3,2,-8,-7,-6
c4,3,-24,-7,-6
c3,2,-8,-7,-6
c5,3,-30,-7,-6
c3,2,-8,-7,-6
d5,3,-20,-7,-6
c3,2,-8,-7,-6
b6,3,-38,-7,-6
c3,2,-8,-7,-6
e6,3,-24,-7,-6
c3,2,-8,-7,-6
g6,3,-24,-7,-6
c3,2,-8,-7,-6
d8,3,-14,-7,-6
c3,2,-8,-7,-6
d4,1,-8,-7,-6
root,0,-7,-7,Infinity
c5,1,Infinity,-7,Infinity
g1,2,-Infinity,-7,Infinity
c1,3,17,-7,Infinity
g1,2,17,17,Infinity
d2,3,-10,17,Infinity
g1,2,17,17,Infinity
h2,3,5,17,Infinity
g1,2,17,17,Infinity
d4,3,-15,17,Infinity
g1,2,17,17,Infinity
d5,3,-7,17,Infinity
g1,2,17,17,Infinity
g6,3,-11,17,Infinity
g1,2,17,17,Infinity
d8,3,-1,17,Infinity
g1,2,17,17,Infinity
c5,1,17,-7,17
c2,2,-Infinity,-7,17
d2,3,-30,-7,17
c2,2,-30,-7,17
h2,3,-15,-7,17
c2,2,-15,-7,17
c3,3,-12,-7,17
c2,2,-12,-7,17
d4,3,-27,-7,17
c2,2,-12,-7,17
d5,3,-27,-7,17
c2,2,-12,-7,17
g6,3,-31,-7,17
