XOXO*XOO
*XX*O**X
**XXX*XO
*XO*XOOX
*X*O*O*O
*X*XOO*O
OXO*OOOO
OOX***X*
Node,Depth,Value,Alpha,Beta
e1,2,-116,-13,Infinity
d4,3,-123,-13,Infinity
e1,2,-116,-13,Infinity
c5,3,-127,-13,Infinity
e1,2,-116,-13,Infinity
g5,3,-132,-13,Infinity
e1,2,-116,-13,Infinity
c6,3,-132,-13,Infinity
e1,2,-116,-13,Infinity
g6,3,-153,-13,Infinity
e1,2,-116,-13,Infinity
d7,3,-142,-13,Infinity
e1,2,-116,-13,Infinity
d8,3,-133,-13,Infinity
e1,2,-116,-13,Infinity
e8,3,-123,-13,Infinity
e1,2,-116,-13,Infinity
f8,3,-115,-13,Infinity
e1,2,-115,-13,Infinity
h8,3,-54,-13,Infinity
e1,2,-54,-13,Infinity
e5,1,-54,-13,Infinity
root,0,-13,-13,Infinity
g5,1,Infinity,-13,Infinity
e1,2,-Infinity,-13,Infinity
b3,3,-136,-13,Infinity
e1,2,-136,-13,Infinity
c3,3,-125,-13,Infinity
e1,2,-125,-13,Infinity
d4,3,-132,-13,Infinity
e1,2,-125,-13,Infinity
e5,3,-132,-13,Infinity
e1,2,-125,-13,Infinity
c6,3,-141,-13,Infinity
e1,2,-125,-13,Infinity
g6,3,-162,-13,Infinity
e1,2,-125,-13,Infinity
d7,3,-135,-13,Infinity
e1,2,-125,-13,Infinity
d8,3,-134,-13,Infinity
e1,2,-125,-13,Infinity
f8,3,-124,-13,Infinity
e1,2,-124,-13,Infinity
h8,3,-29,-13,Infinity
e1,2,-29,-13,Infinity
g5,1,-29,-13,Infinity
root,0,-13,-13,Infinity
c6,1,Infinity,-13,Infinity
e1,2,-Infinity,-13,Infinity
b3,3,-136,-13,Infinity
e1,2,-136,-13,Infinity
c3,3,-125,-13,Infinity
e1,2,-125,-13,Infinity
d4,3,-132,-13,Infinity
e1,2,-125,-13,Infinity
e5,3,-132,-13,Infinity
e1,2,-125,-13,Infinity
g5,3,-141,-13,Infinity
e1,2,-125,-13,Infinity
g6,3,-162,-13,Infinity
e1,2,-125,-13,Infinity
f8,3,-138,-13,Infinity
e1,2,-125,-13,Infinity
h8,3,-29,-13,Infinity
e1,2,-29,-13,Infinity
c6,1,-29,-13,Infinity
root,0,-13,-13,Infinity
g6,1,Infinity,-13,Infinity
e1,2,-Infinity,-13,Infinity
b3,3,-157,-13,Infinity
e1,2,-157,-13,Infinity
c3,3,-146,-13,Infinity
e1,2,-146,-13,Infinity
f3,3,-146,-13,Infinity
e1,2,-146,-13,Infinity
d4,3,-153,-13,Infinity
e1,2,-146,-13,Infinity
e5,3,-153,-13,Infinity
e1,2,-146,-13,Infinity
g5,3,-162,-13,Infinity
e1,2,-146,-13,Infinity
c6,3,-162,-13,Infinity
e1,2,-146,-13,Infinity
d7,3,-186,-13,Infinity
e1,2,-146,-13,Infinity
d8,3,-169,-13,Infinity
e1,2,-146,-13,Infinity
e8,3,-169,-13,Infinity
e1,2,-146,-13,Infinity
f8,3,-167,-13,Infinity
e1,2,-146,-13,Infinity
h8,3,-50,-13,Infinity
e1,2,-50,-13,Infinity
g6,1,-50,-13,Infinity
root,0,-13,-13,Infinity
d7,1,Infinity,-13,Infinity
e1,2,-Infinity,-13,Infinity
b3,3,-146,-13,Infinity
e1,2,-146,-13,Infinity
c3,3,-135,-13,Infinity
e1,2,-135,-13,Infinity
d4,3,-142,-13,Infinity
e1,2,-135,-13,Infinity
e5,3,-142,-13,Infinity
e1,2,-135,-13,Infinity
g5,3,-151,-13,Infinity
e1,2,-135,-13,Infinity
c6,3,-143,-13,Infinity
e1,2,-135,-13,Infinity
g6,3,-172,-13,Infinity
e1,2,-135,-13,Infinity
f8,3,-148,-13,Infinity
e1,2,-135,-13,Infinity
h8,3,-39,-13,Infinity
e1,2,-39,-13,Infinity
d7,1,-39,-13,Infinity
root,0,-13,-13,Infinity
d8,1,Infinity,-13,Infinity
e1,2,-Infinity,-13,Infinity
b3,3,-137,-13,Infinity
e1,2,-137,-13,Infinity
c3,3,-126,-13,Infinity
e1,2,-126,-13,Infinity
d4,3,-133,-13,Infinity
e1,2,-126,-13,Infinity
e5,3,-133,-13,Infinity
e1,2,-126,-13,Infinity
g5,3,-134,-13,Infinity
e1,2,-126,-13,Infinity
c6,3,-134,-13,Infinity
e1,2,-126,-13,Infinity
g6,3,-163,-13,Infinity
e1,2,-126,-13,Infinity
f8,3,-139,-13,Infinity
e1,2,-126,-13,Infinity
h8,3,-30,-13,Infinity
e1,2,-30,-13,Infinity
d8,1,-30,-13,Infinity
root,0,-13,-13,Infinity
f8,1,Infinity,-13,Infinity
e1,2,-Infinity,-13,Infinity
b3,3,-133,-13,Infinity
e1,2,-133,-13,Infinity
c3,3,-122,-13,Infinity
e1,2,-122,-13,Infinity
f3,3,-108,-13,Infinity
e1,2,-108,-13,Infinity
d4,3,-129,-13,Infinity
e1,2,-108,-13,Infinity
e5,3,-121,-13,Infinity
e1,2,-108,-13,Infinity
g5,3,-124,-13,Infinity
e1,2,-108,-13,Infinity
c6,3,-138,-13,Infinity
e1,2,-108,-13,Infinity
g6,3,-159,-13,Infinity
e1,2,-108,-13,Infinity
d7,3,-148,-13,Infinity
e1,2,-108,-13,Infinity
d8,3,-139,-13,Infinity
e1,2,-108,-13,Infinity
h8,3,-26,-13,Infinity
e1,2,-26,-13,Infinity
f8,1,-26,-13,Infinity
root,0,-13,-13,Infinity
h8,1,Infinity,-13,Infinity
e1,2,-Infinity,-13,Infinity
b3,3,-24,-13,Infinity
e1,2,-24,-13,Infinity
c3,3,-13,-13,Infinity
e1,2,-13,-13,Infinity
f3,3,-27,-13,Infinity
e1,2,-13,-13,Infinity
d4,3,-20,-13,Infinity
e1,2,-13,-13,Infinity
