XOOXOX*X
OOX*XXXX
O***OX*O
XO*XXOOX
*OXXO*XX
O*X**OO*
X*X**XOO
*X*XOO*X
Node,Depth,Value,Alpha,Beta
g3,1,183,244,303
root,0,244,244,Infinity
c4,1,Infinity,244,Infinity
g1,2,-Infinity,244,Infinity
h1,3,311,244,Infinity
g1,2,311,311,Infinity
d2,3,261,311,Infinity
g1,2,311,311,Infinity
c3,3,207,311,Infinity
g1,2,311,311,Infinity
d3,3,260,311,Infinity
g1,2,311,311,Infinity
g3,3,238,311,Infinity
g1,2,311,311,Infinity
a5,3,264,311,Infinity
g1,2,311,311,Infinity
f5,3,274,311,Infinity
g1,2,311,311,Infinity
b6,3,238,311,Infinity
g1,2,311,311,Infinity
e6,3,252,311,Infinity
g1,2,311,311,Infinity
h6,3,240,311,Infinity
g1,2,311,311,Infinity
e7,3,259,311,Infinity
g1,2,311,311,Infinity
g8,3,212,311,Infinity
g1,2,311,311,Infinity
c4,1,311,244,311
h1,2,-Infinity,244,311
d2,3,178,244,311
h1,2,178,244,311
c3,3,124,244,311
h1,2,178,244,311
d3,3,177,244,311
h1,2,178,244,311
g3,3,155,244,311
h1,2,178,244,311
a5,3,181,244,311
h1,2,181,244,311
f5,3,191,244,311
h1,2,191,244,311
b6,3,155,244,311
h1,2,191,244,311
e6,3,169,244,311
h1,2,191,244,311
h6,3,157,244,311
h1,2,191,244,311
e7,3,176,244,311
h1,2,191,244,311
g8,3,129,244,311
h1,2,191,244,311
c4,1,191,244,311
root,0,244,244,Infinity
a5,1,Infinity,244,Infinity
g1,2,-Infinity,244,Infinity
h1,3,329,244,Infinity
g1,2,329,329,Infinity
d2,3,279,329,Infinity
g1,2,329,329,Infinity
b3,3,256,329,Infinity
g1,2,329,329,Infinity
c3,3,219,329,Infinity
g1,2,329,329,Infinity
d3,3,278,329,Infinity
g1,2,329,329,Infinity
g3,3,256,329,Infinity
g1,2,329,329,Infinity
c4,3,264,329,Infinity
g1,2,329,329,Infinity
f5,3,292,329,Infinity
g1,2,329,329,Infinity
e6,3,270,329,Infinity
g1,2,329,329,Infinity
h6,3,258,329,Infinity
g1,2,329,329,Infinity
e7,3,277,329,Infinity
g1,2,329,329,Infinity
g8,3,230,329,Infinity
g1,2,329,329,Infinity
a5,1,329,244,329
h1,2,-Infinity,244,329
d2,3,196,244,329
h1,2,196,244,329
b3,3,173,244,329
h1,2,196,244,329
c3,3,136,244,329
h1,2,196,244,329
d3,3,195,244,329
h1,2,196,244,329
g3,3,173,244,329
h1,2,196,244,329
c4,3,181,244,329
h1,2,196,244,329
f5,3,209,244,329
h1,2,209,244,329
