OOOOX*OO
OOXO*X**
XXO*OOXX
X**OXXOO
**OO*OX*
XX****OO
*XO*XXX*
*O*XXX**
Node,Depth,Value,Alpha,Beta
f6,3,10,194,Infinity
a1,2,21,194,Infinity
g8,3,-47,194,Infinity
a1,2,21,194,Infinity
b5,1,21,194,Infinity
root,0,194,194,Infinity
e5,1,Infinity,194,Infinity
a1,2,-Infinity,194,Infinity
f1,3,80,194,Infinity
a1,2,80,194,Infinity
g2,3,36,194,Infinity
a1,2,80,194,Infinity
h2,3,76,194,Infinity
a1,2,80,194,Infinity
b4,3,79,194,Infinity
a1,2,80,194,Infinity
c4,3,78,194,Infinity
a1,2,80,194,Infinity
a5,3,66,194,Infinity
a1,2,80,194,Infinity
b5,3,9,194,Infinity
a1,2,80,194,Infinity
h5,3,68,194,Infinity
a1,2,80,194,Infinity
f6,3,69,194,Infinity
a1,2,80,194,Infinity
a7,3,4,194,Infinity
a1,2,80,194,Infinity
g8,3,12,194,Infinity
a1,2,80,194,Infinity
e5,1,80,194,Infinity
root,0,194,194,Infinity
h5,1,Infinity,194,Infinity
a1,2,-Infinity,194,Infinity
f1,3,80,194,Infinity
a1,2,80,194,Infinity
g2,3,36,194,Infinity
a1,2,80,194,Infinity
h2,3,76,194,Infinity
a1,2,80,194,Infinity
d3,3,72,194,Infinity
a1,2,80,194,Infinity
b4,3,79,194,Infinity
a1,2,80,194,Infinity
c4,3,78,194,Infinity
a1,2,80,194,Infinity
a5,3,66,194,Infinity
a1,2,80,194,Infinity
b5,3,9,194,Infinity
a1,2,80,194,Infinity
e5,3,68,194,Infinity
a1,2,80,194,Infinity
a7,3,4,194,Infinity
a1,2,80,194,Infinity
g8,3,12,194,Infinity
a1,2,80,194,Infinity
h5,1,80,194,Infinity
root,0,194,194,Infinity
f6,1,Infinity,194,Infinity
a1,2,-Infinity,194,Infinity
f1,3,81,194,Infinity
a1,2,81,194,Infinity
g2,3,37,194,Infinity
a1,2,81,194,Infinity
h2,3,77,194,Infinity
a1,2,81,194,Infinity
d3,3,73,194,Infinity
a1,2,81,194,Infinity
b4,3,80,194,Infinity
a1,2,81,194,Infinity
c4,3,79,194,Infinity
a1,2,81,194,Infinity
a5,3,67,194,Infinity
a1,2,81,194,Infinity
b5,3,10,194,Infinity
a1,2,81,194,Infinity
e5,3,69,194,Infinity
a1,2,81,194,Infinity
a7,3,5,194,Infinity
a1,2,81,194,Infinity
g8,3,13,194,Infinity
a1,2,81,194,Infinity
h8,3,120,194,Infinity
a1,2,120,194,Infinity
f6,1,120,194,Infinity
root,0,194,194,Infinity
a7,1,Infinity,194,Infinity
a1,2,-Infinity,194,Infinity
f1,3,16,194,Infinity
a1,2,16,194,Infinity
g2,3,-28,194,Infinity
a1,2,16,194,Infinity
h2,3,12,194,Infinity
a1,2,16,194,Infinity
d3,3,8,194,Infinity
a1,2,16,194,Infinity
b4,3,15,194,Infinity
a1,2,16,194,Infinity
c4,3,14,194,Infinity
a1,2,16,194,Infinity
a5,3,26,194,Infinity
a1,2,26,194,Infinity
e5,3,4,194,Infinity
a1,2,26,194,Infinity
h5,3,4,194,Infinity
a1,2,26,194,Infinity
f6,3,5,194,Infinity
a1,2,26,194,Infinity
g8,3,-52,194,Infinity
a1,2,26,194,Infinity
a7,1,26,194,Infinity
root,0,194,194,Infinity
g8,1,Infinity,194,Infinity
a1,2,-Infinity,194,Infinity
f1,3,24,194,Infinity
a1,2,24,194,Infinity
g2,3,-20,194,Infinity
a1,2,24,194,Infinity
h2,3,20,194,Infinity
a1,2,24,194,Infinity
d3,3,16,194,Infinity
a1,2,24,194,Infinity
b4,3,23,194,Infinity
a1,2,24,194,Infinity
c4,3,22,194,Infinity
a1,2,24,194,Infinity
a5,3,10,194,Infinity
a1,2,24,194,Infinity
b5,3,-47,194,Infinity
a1,2,24,194,Infinity
e5,3,12,194,Infinity
a1,2,24,194,Infinity
h5,3,12,194,Infinity
a1,2,24,194,Infinity
e6,3,8,194,Infinity
a1,2,24,194,Infinity
f6,3,13,194,Infinity
a1,2,24,194,Infinity
a7,3,-52,194,Infinity
a1,2,24,194,Infinity
d7,3,-5,194,Infinity
a1,2,24,194,Infinity
c8,3,60,194,Infinity
a1,2,60,194,Infinity
g8,1,60,194,Infinity
root,0,194,194,Infinity
