**XOX*XX
X*OXXOX*
OXOOXX*O
OX*XXX*O
O*OXXOOX
OOOOO**O
OO***XOO
OXXXX**X
Node,Depth,Value,Alpha,Beta
b2,2,-23,-19,1
g8,3,-88,-19,1
b2,2,-23,-19,1
g3,1,-23,-19,1
root,0,-19,-19,Infinity
c4,1,Infinity,-19,Infinity
b1,2,-Infinity,-19,Infinity
a1,3,-21,-19,Infinity
b1,2,-21,-19,Infinity
f1,3,-130,-19,Infinity
b1,2,-21,-19,Infinity
b2,3,-148,-19,Infinity
b1,2,-21,-19,Infinity
h2,3,-160,-19,Infinity
b1,2,-21,-19,Infinity
g3,3,-70,-19,Infinity
b1,2,-21,-19,Infinity
g4,3,-91,-19,Infinity
b1,2,-21,-19,Infinity
b5,3,-115,-19,Infinity
b1,2,-21,-19,Infinity
a6,3,-66,-19,Infinity
b1,2,-21,-19,Infinity
f6,3,-97,-19,Infinity
b1,2,-21,-19,Infinity
c7,3,-94,-19,Infinity
b1,2,-21,-19,Infinity
e7,3,-115,-19,Infinity
b1,2,-21,-19,Infinity
f8,3,-72,-19,Infinity
b1,2,-21,-19,Infinity
g8,3,-120,-19,Infinity
b1,2,-21,-19,Infinity
c4,1,-21,-19,Infinity
root,0,-19,-19,Infinity
g4,1,Infinity,-19,Infinity
b1,2,-Infinity,-19,Infinity
a1,3,-20,-19,Infinity
b1,2,-20,-19,Infinity
f1,3,-131,-19,Infinity
b1,2,-20,-19,Infinity
b2,3,-141,-19,Infinity
b1,2,-20,-19,Infinity
h2,3,-159,-19,Infinity
b1,2,-20,-19,Infinity
g3,3,-99,-19,Infinity
b1,2,-20,-19,Infinity
c4,3,-83,-19,Infinity
b1,2,-20,-19,Infinity
b5,3,-114,-19,Infinity
b1,2,-20,-19,Infinity
a6,3,-65,-19,Infinity
b1,2,-20,-19,Infinity
f6,3,-96,-19,Infinity
b1,2,-20,-19,Infinity
c7,3,-93,-19,Infinity
b1,2,-20,-19,Infinity
e7,3,-114,-19,Infinity
b1,2,-20,-19,Infinity
f8,3,-71,-19,Infinity
b1,2,-20,-19,Infinity
g8,3,-119,-19,Infinity
b1,2,-20,-19,Infinity
g4,1,-20,-19,Infinity
root,0,-19,-19,Infinity
b5,1,Infinity,-19,Infinity
b1,2,-Infinity,-19,Infinity
a1,3,-36,-19,Infinity
