XOXO*X*X
*XO*X**O
OO**OXOO
**X*O**O
XXX**XOX
X*X*O*OX
XX**XX*O
XXOXX**O
Node,Depth,Value,Alpha,Beta
c7,2,161,161,173
f4,3,137,161,173
c7,2,161,161,173
d5,3,147,161,173
c7,2,161,161,173
e5,3,155,161,173
c7,2,161,161,173
b6,3,79,161,173
c7,2,161,161,173
d6,3,135,161,173
c7,2,161,161,173
f6,3,138,161,173
c7,2,161,161,173
d7,3,144,161,173
c7,2,161,161,173
a8,3,190,161,173
c7,2,190,161,173
a2,1,173,54,173
a8,2,-Infinity,54,173
e1,3,22,54,173
a8,2,22,54,173
d2,3,-7,54,173
a8,2,22,54,173
c3,3,3,54,173
a8,2,22,54,173
d3,3,16,54,173
a8,2,22,54,173
a4,3,26,54,173
a8,2,26,54,173
f4,3,2,54,173
a8,2,26,54,173
d5,3,12,54,173
a8,2,26,54,173
e5,3,20,54,173
a8,2,26,54,173
f6,3,3,54,173
a8,2,26,54,173
d7,3,9,54,173
a8,2,26,54,173
a2,1,26,54,173
root,0,54,54,Infinity
d2,1,Infinity,54,Infinity
e1,2,-Infinity,54,Infinity
a2,3,76,54,Infinity
e1,2,76,76,Infinity
f2,3,82,76,Infinity
e1,2,82,82,Infinity
d3,3,98,82,Infinity
e1,2,98,98,Infinity
a4,3,90,98,Infinity
e1,2,98,98,Infinity
b4,3,81,98,Infinity
e1,2,98,98,Infinity
f4,3,98,98,Infinity
e1,2,98,98,Infinity
d5,3,100,98,Infinity
e1,2,100,100,Infinity
e5,3,100,100,Infinity
e1,2,100,100,Infinity
f6,3,91,100,Infinity
e1,2,100,100,Infinity
d7,3,97,100,Infinity
e1,2,100,100,Infinity
a8,3,191,100,Infinity
e1,2,191,191,Infinity
d2,1,191,54,191
g2,2,-Infinity,54,191
e1,3,120,54,191
g2,2,120,120,191
a2,3,86,120,191
g2,2,120,120,191
d3,3,106,120,191
g2,2,120,120,191
a4,3,100,120,191
g2,2,120,120,191
b4,3,91,120,191
g2,2,120,120,191
f4,3,108,120,191
g2,2,120,120,191
g4,3,113,120,191
g2,2,120,120,191
d5,3,76,120,191
g2,2,120,120,191
e5,3,118,120,191
g2,2,120,120,191
f6,3,101,120,191
g2,2,120,120,191
d7,3,107,120,191
g2,2,120,120,191
a8,3,201,120,191
g2,2,201,120,191
d2,1,191,54,191
d3,2,-Infinity,54,191
e1,3,118,54,191
d3,2,118,118,191
c3,3,123,118,191
d3,2,123,123,191
a4,3,100,123,191
d3,2,123,123,191
b4,3,89,123,191
d3,2,123,123,191
f4,3,100,123,191
d3,2,123,123,191
d5,3,108,123,191
d3,2,123,123,191
e5,3,116,123,191
d3,2,123,123,191
f6,3,99,123,191
d3,2,123,123,191
d7,3,105,123,191
d3,2,123,123,191
a8,3,199,123,191
d3,2,199,123,191
d2,1,191,54,191
a4,2,-Infinity,54,191
e1,3,92,54,191
a4,2,92,92,191
a2,3,58,92,191
a4,2,92,92,191
d3,3,86,92,191
a4,2,92,92,191
b4,3,63,92,191
a4,2,92,92,191
f4,3,80,92,191
a4,2,92,92,191
d5,3,82,92,191
a4,2,92,92,191
e5,3,90,92,191
a4,2,92,92,191
f6,3,73,92,191
a4,2,92,92,191
d7,3,79,92,191
a4,2,92,92,191
d2,1,92,54,92
g4,2,-Infinity,54,92
e1,3,97,54,92
g4,2,97,54,92
d2,1,92,54,92
d5,2,-Infinity,54,92
e1,3,102,54,92
d5,2,102,54,92
d2,1,92,54,92
e5,2,-Infinity,54,92
e1,3,102,54,92
e5,2,102,54,92
d2,1,92,54,92
c7,2,-Infinity,54,92
e1,3,162,54,92
c7,2,162,54,92
d2,1,92,54,92
a8,2,-Infinity,54,92
e1,3,27,54,92
a8,2,27,54,92
a2,3,-7,54,92
a8,2,27,54,92
d3,3,21,54,92
a8,2,27,54,92
a4,3,7,54,92
a8,2,27,54,92
b4,3,-2,54,92
a8,2,27,54,92
f4,3,15,54,92
a8,2,27,54,92
d5,3,17,54,92
a8,2,27,54,92
e5,3,25,54,92
a8,2,27,54,92
f6,3,8,54,92
a8,2,27,54,92
d7,3,14,54,92
a8,2,27,54,92
d2,1,27,54,92
root,0,54,54,Infinity
c3,1,Infinity,54,Infinity
e1,2,-Infinity,54,Infinity
a2,3,86,54,Infinity
e1,2,86,86,Infinity
d3,3,108,86,Infinity
e1,2,108,108,Infinity
a4,3,100,108,Infinity
e1,2,108,108,Infinity
b4,3,91,108,Infinity
