X*OXO*OO
**X*O*OX
OXXOX*X*
O*OO*X*X
XXOO*O*O
OXO**XOX
*XXOXXOO
OOOOOO*X
Node,Depth,Value,Alpha,Beta
b1,2,2,2,Infinity
g4,3,-5,2,Infinity
b1,2,2,2,Infinity
e5,3,20,2,Infinity
b1,2,20,20,Infinity
d6,3,-4,20,Infinity
b1,2,20,20,Infinity
e6,3,24,20,Infinity
b1,2,24,24,Infinity
a7,3,-66,24,Infinity
b1,2,24,24,Infinity
d8,3,40,24,Infinity
b1,2,40,40,Infinity
f3,1,40,-1,40
f1,2,-Infinity,-1,40
a2,3,-24,-1,40
f1,2,-24,-1,40
b2,3,-26,-1,40
f1,2,-24,-1,40
d2,3,-11,-1,40
f1,2,-11,-1,40
h3,3,-20,-1,40
f1,2,-11,-1,40
b4,3,-73,-1,40
f1,2,-11,-1,40
g4,3,-27,-1,40
f1,2,-11,-1,40
e5,3,-2,-1,40
f1,2,-2,-1,40
d6,3,-26,-1,40
f1,2,-2,-1,40
e6,3,2,-1,40
f1,2,2,2,40
a7,3,-88,2,40
f1,2,2,2,40
d8,3,18,2,40
f1,2,18,18,40
f3,1,18,-1,18
a2,2,-Infinity,-1,18
b1,3,-22,-1,18
a2,2,-22,-1,18
b2,3,-16,-1,18
a2,2,-16,-1,18
h3,3,-10,-1,18
a2,2,-10,-1,18
b4,3,-71,-1,18
a2,2,-10,-1,18
g4,3,-17,-1,18
a2,2,-10,-1,18
e5,3,8,-1,18
a2,2,8,8,18
d6,3,-16,8,18
a2,2,8,8,18
e6,3,12,8,18
a2,2,12,12,18
a7,3,-78,12,18
a2,2,12,12,18
d8,3,28,12,18
a2,2,28,12,18
f3,1,18,-1,18
f2,2,-Infinity,-1,18
b1,3,4,-1,18
f2,2,4,4,18
f1,3,56,4,18
f2,2,56,4,18
f3,1,18,-1,18
e4,2,-Infinity,-1,18
b1,3,-16,-1,18
e4,2,-16,-1,18
a2,3,-24,-1,18
e4,2,-16,-1,18
b2,3,-18,-1,18
e4,2,-16,-1,18
d2,3,-3,-1,18
e4,2,-3,-1,18
h3,3,-12,-1,18
e4,2,-3,-1,18
b4,3,-73,-1,18
e4,2,-3,-1,18
g4,3,-19,-1,18
e4,2,-3,-1,18
e5,3,6,-1,18
e4,2,6,6,18
d6,3,-12,6,18
e4,2,6,6,18
e6,3,10,6,18
e4,2,10,10,18
a7,3,-80,10,18
e4,2,10,10,18
d8,3,26,10,18
e4,2,26,10,18
f3,1,18,-1,18
g4,2,-Infinity,-1,18
b1,3,-7,-1,18
g4,2,-7,-1,18
f1,3,11,-1,18
g4,2,11,11,18
a2,3,-7,11,18
g4,2,11,11,18
b2,3,-1,11,18
g4,2,11,11,18
f2,3,19,11,18
g4,2,19,11,18
f3,1,18,-1,18
e5,2,-Infinity,-1,18
b1,3,-18,-1,18
e5,2,-18,-1,18
a2,3,-18,-1,18
e5,2,-18,-1,18
b2,3,2,-1,18
e5,2,2,2,18
h3,3,-6,2,18
e5,2,2,2,18
b4,3,-67,2,18
e5,2,2,2,18
e4,3,-2,2,18
e5,2,2,2,18
g4,3,-13,2,18
e5,2,2,2,18
g5,3,3,2,18
e5,2,3,3,18
d6,3,-12,3,18
e5,2,3,3,18
e6,3,16,3,18
e5,2,16,16,18
a7,3,-66,16,18
e5,2,16,16,18
d8,3,32,16,18
e5,2,32,16,18
f3,1,18,-1,18
d6,2,-Infinity,-1,18
b1,3,-20,-1,18
d6,2,-20,-1,18
a2,3,-20,-1,18
d6,2,-20,-1,18
b2,3,-14,-1,18
d6,2,-14,-1,18
h3,3,-8,-1,18
d6,2,-8,-1,18
b4,3,-69,-1,18
d6,2,-8,-1,18
g4,3,-15,-1,18
d6,2,-8,-1,18
e5,3,10,-1,18
d6,2,10,10,18
e6,3,28,10,18
d6,2,28,10,18
f3,1,18,-1,18
e6,2,-Infinity,-1,18
b1,3,-8,-1,18
e6,2,-8,-1,18
b2,3,-2,-1,18
e6,2,-2,-1,18
h3,3,4,-1,18
e6,2,4,4,18
b4,3,-49,4,18
e6,2,4,4,18
e4,3,8,4,18
e6,2,8,8,18
g4,3,-3,8,18
e6,2,8,8,18
e5,3,22,8,18
e6,2,22,8,18
f3,1,18,-1,18
a7,2,-Infinity,-1,18
b1,3,-10,-1,18
a7,2,-10,-1,18
a2,3,-10,-1,18
a7,2,-10,-1,18
b2,3,-4,-1,18
a7,2,-4,-1,18
h3,3,2,-1,18
a7,2,2,2,18
b4,3,-59,2,18
a7,2,2,2,18
g4,3,-5,2,18
a7,2,2,2,18
e5,3,20,2,18
a7,2,20,2,18
f3,1,18,-1,18
g8,2,-Infinity,-1,18
b1,3,-10,-1,18
g8,2,-10,-1,18
a2,3,-10,-1,18
g8,2,-10,-1,18
b2,3,-4,-1,18
g8,2,-4,-1,18
h3,3,2,-1,18
g8,2,2,2,18
b4,3,-59,2,18
g8,2,2,2,18
g4,3,-5,2,18
g8,2,2,2,18
e5,3,20,2,18
g8,2,20,2,18
f3,1,18,-1,18
root,0,18,18,Infinity
h3,1,Infinity,18,Infinity
b1,2,-Infinity,18,Infinity
a2,3,-29,18,Infinity
b1,2,-29,18,Infinity
b2,3,-23,18,Infinity
b1,2,-23,18,Infinity
f2,3,-17,18,Infinity
b1,2,-17,18,Infinity
f3,3,2,18,Infinity
b1,2,2,18,Infinity
b4,3,-78,18,Infinity
b1,2,2,18,Infinity
e4,3,-5,18,Infinity
b1,2,2,18,Infinity
g4,3,-24,18,Infinity
b1,2,2,18,Infinity
e5,3,1,18,Infinity
b1,2,2,18,Infinity
d6,3,-23,18,Infinity
b1,2,2,18,Infinity
e6,3,5,18,Infinity
b1,2,5,18,Infinity
a7,3,-85,18,Infinity
b1,2,5,18,Infinity
d8,3,21,18,Infinity
b1,2,21,21,Infinity
h3,1,21,18,21
f1,2,-Infinity,18,21
a2,3,-43,18,21
f1,2,-43,18,21
b2,3,-45,18,21
f1,2,-43,18,21
d2,3,-30,18,21
f1,2,-30,18,21
f2,3,-39,18,21
f1,2,-30,18,21
f3,3,-6,18,21
f1,2,-6,18,21
b4,3,-92,18,21
f1,2,-6,18,21
g4,3,-46,18,21
f1,2,-6,18,21
e5,3,-21,18,21
f1,2,-6,18,21
d6,3,-45,18,21
f1,2,-6,18,21
e6,3,-17,18,21
f1,2,-6,18,21
a7,3,-107,18,21
f1,2,-6,18,21
d8,3,-1,18,21
f1,2,-1,18,21
h3,1,-1,18,21
root,0,18,18,Infinity
b4,1,Infinity,18,Infinity
b1,2,-Infinity,18,Infinity
a2,3,-98,18,Infinity
b1,2,-98,18,Infinity
b2,3,-100,18,Infinity
b1,2,-98,18,Infinity
d2,3,-71,18,Infinity
b1,2,-71,18,Infinity
f2,3,-78,18,Infinity
b1,2,-71,18,Infinity
f3,3,-59,18,Infinity
b1,2,-59,18,Infinity
h3,3,-78,18,Infinity
b1,2,-59,18,Infinity
e4,3,-74,18,Infinity
b1,2,-59,18,Infinity
g4,3,-93,18,Infinity
b1,2,-59,18,Infinity
e5,3,-68,18,Infinity
b1,2,-59,18,Infinity
d6,3,-92,18,Infinity
b1,2,-59,18,Infinity
e6,3,-64,18,Infinity
b1,2,-59,18,Infinity
d8,3,-56,18,Infinity
b1,2,-56,18,Infinity
b4,1,-56,18,Infinity
root,0,18,18,Infinity
e4,1,Infinity,18,Infinity
b1,2,-Infinity,18,Infinity
a2,3,-25,18,Infinity
b1,2,-25,18,Infinity
b2,3,-19,18,Infinity
b1,2,-19,18,Infinity
f3,3,6,18,Infinity
b1,2,6,18,Infinity
h3,3,-5,18,Infinity
b1,2,6,18,Infinity
b4,3,-74,18,Infinity
b1,2,6,18,Infinity
g4,3,-12,18,Infinity
b1,2,6,18,Infinity
e5,3,5,18,Infinity
b1,2,6,18,Infinity
g5,3,-4,18,Infinity
b1,2,6,18,Infinity
d6,3,-19,18,Infinity
b1,2,6,18,Infinity
e6,3,9,18,Infinity
b1,2,9,18,Infinity
a7,3,-81,18,Infinity
b1,2,9,18,Infinity
d8,3,25,18,Infinity
b1,2,25,25,Infinity
e4,1,25,18,25
f1,2,-Infinity,18,25
b1,3,-39,18,25
f1,2,-39,18,25
a2,3,-39,18,25
f1,2,-39,18,25
b2,3,-41,18,25
f1,2,-39,18,25
d2,3,-26,18,25
f1,2,-26,18,25
f3,3,-16,18,25
f1,2,-16,18,25
h3,3,-27,18,25
f1,2,-16,18,25
b4,3,-88,18,25
f1,2,-16,18,25
g4,3,-34,18,25
f1,2,-16,18,25
e5,3,-17,18,25
f1,2,-16,18,25
g5,3,-26,18,25
f1,2,-16,18,25
d6,3,-41,18,25
f1,2,-16,18,25
e6,3,-13,18,25
f1,2,-13,18,25
a7,3,-103,18,25
f1,2,-13,18,25
d8,3,3,18,25
f1,2,3,18,25
e4,1,3,18,25
root,0,18,18,Infinity
g4,1,Infinity,18,Infinity
b1,2,-Infinity,18,Infinity
a2,3,-44,18,Infinity
b1,2,-44,18,Infinity
b2,3,-38,18,Infinity
b1,2,-38,18,Infinity
f2,3,-24,18,Infinity
b1,2,-24,18,Infinity
f3,3,-5,18,Infinity
b1,2,-5,18,Infinity
h3,3,-24,18,Infinity
b1,2,-5,18,Infinity
b4,3,-93,18,Infinity
b1,2,-5,18,Infinity
e4,3,-12,18,Infinity
b1,2,-5,18,Infinity
e5,3,-6,18,Infinity
b1,2,-5,18,Infinity
d6,3,-38,18,Infinity
b1,2,-5,18,Infinity
e6,3,-10,18,Infinity
b1,2,-5,18,Infinity
a7,3,-100,18,Infinity
b1,2,-5,18,Infinity
d8,3,6,18,Infinity
b1,2,6,18,Infinity
g4,1,6,18,Infinity
root,0,18,18,Infinity
e5,1,Infinity,18,Infinity
b1,2,-Infinity,18,Infinity
a2,3,-19,18,Infinity
b1,2,-19,18,Infinity
b2,3,-13,18,Infinity
b1,2,-13,18,Infinity
f2,3,1,18,Infinity
b1,2,1,18,Infinity
f3,3,20,18,Infinity
b1,2,20,20,Infinity
h3,3,1,20,Infinity
b1,2,20,20,Infinity
b4,3,-68,20,Infinity
b1,2,20,20,Infinity
e4,3,5,20,Infinity
b1,2,20,20,Infinity
g4,3,-14,20,Infinity
b1,2,20,20,Infinity
d6,3,-13,20,Infinity
b1,2,20,20,Infinity
a7,3,-75,20,Infinity
b1,2,20,20,Infinity
d8,3,25,20,Infinity
b1,2,25,25,Infinity
e5,1,25,18,25
f1,2,-Infinity,18,25
a2,3,-33,18,25
f1,2,-33,18,25
b2,3,-35,18,25
f1,2,-33,18,25
d2,3,-20,18,25
f1,2,-20,18,25
f2,3,-21,18,25
f1,2,-20,18,25
f3,3,12,18,25
f1,2,12,18,25
h3,3,-21,18,25
f1,2,12,18,25
b4,3,-82,18,25
f1,2,12,18,25
g4,3,-36,18,25
f1,2,12,18,25
d6,3,-35,18,25
f1,2,12,18,25
a7,3,-97,18,25
f1,2,12,18,25
d8,3,3,18,25
f1,2,12,18,25
e5,1,12,18,25
root,0,18,18,Infinity
d6,1,Infinity,18,Infinity
b1,2,-Infinity,18,Infinity
a2,3,-43,18,Infinity
b1,2,-43,18,Infinity
b2,3,-37,18,Infinity
b1,2,-37,18,Infinity
f2,3,-23,18,Infinity
b1,2,-23,18,Infinity
f3,3,-4,18,Infinity
b1,2,-4,18,Infinity
h3,3,-23,18,Infinity
b1,2,-4,18,Infinity
b4,3,-92,18,Infinity
b1,2,-4,18,Infinity
e4,3,-19,18,Infinity
b1,2,-4,18,Infinity
